project;month;test_gap_assessment;risk_score;score_LEN;score_COM;score_CLI;score_COC;score_ANF;score_UNF;score_ACF;score_UCF;score_RCF;score_RNF;score_CHF;score_CEN
subject 7;2022-09;safe;0,406908638;0,074074074;0,045454545;0,124137931;0;0;0;0;0;0;0;0;0,019552078
subject 7;2022-09;safe;0,755356492;0,160493827;0,181818182;0,165517241;0;0;0;0;0;0;0;0;0,041005
subject 7;2022-09;safe;0,755356492;0,160493827;0,181818182;0,165517241;0;0;0;0;0;0;0;0;0,041005
subject 7;2022-09;safe;0,755356492;0,160493827;0,181818182;0,165517241;0;0;0;0;0;0;0;0;0,041005
subject 7;2022-09;safe;1,331877374;0;0;0,317241379;0,307692308;0;0;0;0;0;0;0;0,041005
subject 7;2022-09;safe;1,166360133;0;0;0,234482759;0,307692308;0;0;0;0;0;0;0;0,041005
subject 7;2022-09;safe;0,41998087;0,049382716;0,045454545;0,089655172;0;0;0;0;0;0;0;0;0,072916632
subject 7;2022-09;safe;0,715549879;0,271604938;0,181818182;0,2;-0,076923077;0;0;0;0;0;0;0;0,007986457
subject 7;2022-09;safe;0,487420549;0;0;0,068965517;0,076923077;0;0;0;0;0;0;0;0,09782168
subject 7;2022-09;safe;0,419591561;0;0;0,068965517;0,076923077;0;0;0;0;0;0;0;0,063907186
subject 7;2022-09;safe;1,608281873;0,50617284;0,136363636;0,468965517;0;0;0;0;0;0;0,1;1E-08;0,063907186
subject 7;2022-09;safe;0,419578601;0;0;0,068965517;0,076923077;0;0;0;0;0;0;1,296E-05;0,063907186
subject 7;2022-09;safe;2,902120709;0,740740741;0,318181818;0,931034483;-0,461538462;0,333333333;0,166666667;0;0;0;0,1;0;0,085436387
subject 7;2022-09;safe;0,935859511;0;0;0,151724138;0,230769231;0;0;0;0;0;0;0;0,085436387
subject 7;2022-09;safe;0,426617965;0,12345679;0,090909091;0,020689655;0;0;0;0;0;0;0;0;0,085436387
subject 7;2022-09;safe;1,006864879;0,703703704;0,090909091;0,020689655;0;0;0;0;0;0;0;0;0,085436387
subject 7;2022-09;safe;1,039750998;0;0;0,193103448;0,307692308;0;0;0;0;0;0;0;0,019079743
subject 7;2022-09;safe;0,302350467;0;0;0,055172414;0,076923077;0;0;0;0;0;0;0;0,019079743
subject 7;2022-09;safe;1,557740338;0;0;0,275862069;0,461538462;0;0;0;0;0;0;0;0,041469639
subject 7;2022-09;safe;0,485061293;0;0;0,124137931;0,076923077;0;0;0;0;0;0;0;0,041469639
subject 7;2022-09;safe;0,391854988;0;0;0,096551724;0,076923077;0;0;0;0;0;0;0;0,022452693
subject 7;2022-09;safe;1,312091839;0,222222222;0,272727273;0,275862069;0,076923077;0,333333333;0;0;0;0;0,6;0;0,022452693
subject 7;2022-09;safe;0,862593019;0,24691358;0,227272727;0,144827586;0,076923077;0;0;0;0;0;0,1;0;0,022452693
subject 7;2022-09;safe;0,155196031;0,12345679;0,045454545;0,020689655;0;0;0;0;0;0;0,1;0;0,022452693
subject 7;2022-09;safe;0,295851207;0,111111111;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,04895312
subject 7;2022-09;safe;0,996144976;0;0;0,248275862;0,230769231;0;0;0;0;0;0;0;0,019027395
subject 7;2022-09;safe;0,506913776;0;0;0,151724138;0,076923077;0;0;0;0;0;0;0;0,024809673
subject 7;2022-09;safe;0,429451356;0;0;0,124137931;0,076923077;0;0;0;0;0;0;0;0,01366467
subject 7;2022-09;safe;0,412623446;0,160493827;0,136363636;0,04137931;0;0;0;0;0;0;0;0;0,016503681
subject 7;2022-09;safe;0,825580306;0;0;0,165517241;0,230769231;0;0;0;0;0;0;0;0,016503681
subject 7;2022-09;safe;0,435863531;0,172839506;0,136363636;0,04137931;0;0;0;0;0;0;0;0;0,021950884
subject 7;2022-09;safe;0,270025387;0,074074074;0,045454545;0,062068966;0;0;0;0;0;0;0;0;0,013179418
subject 7;2022-09;safe;0,46862092;0,098765432;0,090909091;0,124137931;0;0;0;0;0;0;0;0;0,015335267
subject 7;2022-09;safe;0,557540255;0,185185185;0,181818182;0,075862069;0;0;0;0;0;0;0;0;0,019406375
subject 7;2022-09;safe;0,289409571;0,135802469;0,090909091;0,020689655;0;0;0;0;0;0;0;0;0,01065935
subject 7;2022-09;safe;0,177039106;0,061728395;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,014238427
subject 7;2022-09;safe;0,319406706;0,135802469;0,090909091;0,020689655;0;0;0;0;0;0;0;0;0,025657918
subject 7;2022-09;safe;0,157056362;0,049382716;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,010419895
subject 7;2022-09;safe;0,308308865;0;0;0,068965517;0,076923077;0;0;0;0;0;0;0;0,008265838
subject 7;2022-09;safe;0,224948878;0,098765432;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,019674795
subject 7;2022-09;safe;0,132893721;0,037037037;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,004511414
subject 7;2022-09;safe;0,132686361;0,037037037;0,045454545;0,020689655;0;0;0;0;0;0;0;0,00020736;0,004511414
subject 7;2022-09;safe;0,132686361;0,037037037;0,045454545;0,020689655;0;0;0;0;0;0;0;0,00020736;0,004511414
subject 7;2022-09;safe;0,132893721;0,037037037;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,004511414
subject 7;2022-09;safe;0,132686361;0,037037037;0,045454545;0,020689655;0;0;0;0;0;0;0;0,00020736;0,004511414
subject 7;2022-09;safe;0,301454643;0,074074074;0,045454545;0,062068966;0;0;0;0;0;0;0;0;0,028894046
subject 7;2022-09;safe;2,110625336;0,086419753;0,090909091;0,117241379;0,153846154;0,666666667;0;0;0;0;0;0;0,028894046
subject 7;2022-09;safe;0,340087684;0,098765432;0,045454545;0,068965517;0;0;0;0;0;0;0;0;0,028968336
subject 7;2022-09;safe;0,261671337;0,061728395;0,045454545;0,048275862;0;0;0;0;0;0;0;0;0,028968336
subject 7;2022-09;safe;0,377300067;0;0;0,082758621;0,076923077;0;0;0;0;0;0;0;0,028968336
subject 7;2022-09;safe;0,229103502;0,086419753;0,090909091;0,020689655;0;0;0;0;0;0;0;0,00130321;0,005849279
subject 7;2022-09;safe;0,827240168;0;0;0,165517241;0,230769231;0;0;0;0;0;0;0;0,017333612
subject 7;2022-09;safe;0,408132706;0,135802469;0,136363636;0,034482759;-0,076923077;0;0,166666667;0;0;0;0;0;0,027090285
subject 7;2022-09;safe;0,379995468;0,160493827;0,136363636;0,020689655;0;0;0;0;0;0;0;0;0,020879347
subject 7;2022-09;safe;0,511869767;0,24691358;0,181818182;0,020689655;0;0;0;0;0;0;0;0;0,020879347
subject 7;2022-09;safe;0,392341147;0,172839506;0,136363636;0,020689655;0;0;0;0;0;0;0;0;0,020879347
subject 7;2022-09;safe;0,596044851;0,209876543;0,136363636;0,020689655;0;0;0,166666667;0;0;0;0;0;0,020879347
subject 7;2022-09;safe;0,673861536;0,24691358;0,181818182;0,020689655;0;0;0,166666667;0;0;0;0;0;0,018541899
subject 7;2022-09;safe;0,785227266;0,308641975;0,227272727;0,020689655;0;0;0,166666667;0;0;0;0;0;0,020633293
subject 7;2022-09;safe;0,286919946;0,12345679;0,090909091;0,020689655;0;0;0;0;0;0;0;0;0,015587377
subject 7;2022-09;risky;2,444415381;0,543209877;0,454545455;0,379310345;0,307692308;0;0;0;0;0;0;2,401E-05;0,036339378
subject 7;2022-09;risky;0,573450501;0;0;0,096551724;0,153846154;0;0;0;0;0;0;2,401E-05;0,036339378
subject 7;2022-09;safe;0,584380071;0,12345679;0,136363636;0,020689655;0;0;0;0;0;0;0;0,00020736;0,141693847
subject 7;2022-09;safe;1,786825518;0;0;0,082758621;0,076923077;0;0;0;0;0;0;0;0,733731061
subject 7;2022-09;safe;1,912297548;1;0,363636364;0,020689655;0;0;0,166666667;0;0;0;0;0;0,170307604
subject 7;2022-09;safe;1,005709602;0,518518519;0,181818182;0,013793103;0;0;0,166666667;0;0;0;0;0;0,055560014
subject 7;2022-09;safe;2,123870893;0,037037037;0,045454545;0,020689655;0;0;0;0;0;0;0;0;1
subject 7;2022-09;safe;3,474801061;0;0;0,275862069;0,461538462;0;0;0;0;0;0;0;1
subject 7;2022-09;safe;2,764986737;0;0;0,151724138;0,230769231;0;0;0;0;0;0;0;1
subject 7;2022-09;safe;2,236604775;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0;1
subject 7;2022-09;safe;2,49086801;0,222222222;0,227272727;0,020689655;0;0;0;0;0;0;0;6,25E-06;1
subject 7;2022-09;safe;2,346949602;0;0;0,096551724;0,076923077;0;0;0;0;0;0;0;1
subject 7;2022-09;safe;2,272433144;0,098765432;0,090909091;0,04137931;0;0;0;0;0;0;0;0;1
subject 7;2022-09;safe;0,197376411;0,049382716;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,030579919
subject 7;2022-09;safe;1,4493603;0,382716049;0,090909091;0,034482759;-0,076923077;0;1;0;0;0;0;0,00020736;0,030411578
subject 7;2022-09;safe;0,757419814;0;0;0,206896552;0,153846154;0;0;0;0;0;0;0;0,017967201
subject 7;2022-09;safe;0,227357371;0,111111111;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,014706202
subject 7;2022-09;safe;0,283073534;0,160493827;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,017872925
subject 7;2022-09;safe;0,410093119;0,148148148;0,181818182;0,020689655;0;0;0;0;0;0;0;0;0,019373739
subject 7;2022-09;safe;0,410093119;0,148148148;0,181818182;0,020689655;0;0;0;0;0;0;0;0;0,019373739
subject 7;2022-09;safe;0,490440379;0,197530864;0,136363636;0,04137931;0;0;0;0;0;0;0;0;0,036893629
subject 7;2022-09;safe;0,416839167;0;0;0,124137931;0,076923077;0;0;0;0;0;0;0;0,007358576
subject 7;2022-09;safe;0,166914632;0,086419753;0,045454545;0,013793103;0;0;0;0;0;0;0;2,401E-05;0,003739068
subject 7;2022-09;safe;0,399849194;0,185185185;0,090909091;0,04137931;0;0;0;0;0;0;0;0;0,020498149
subject 7;2022-09;safe;0,23317512;0,098765432;0,045454545;0,04137931;0;0;0;0;0;0;0;0;0,003098261
subject 7;2022-09;safe;0,924738741;0;0;0,151724138;0,307692308;0;0;0;0;0;0;0;0,002952925
subject 7;2022-09;safe;0,883297778;0,296296296;0,454545455;0,04137931;0;0;0;0;0;0;0;0;0,024848703
subject 7;2022-09;safe;2,504928475;0,50617284;0,136363636;0,344827586;0,230769231;0,333333333;0;0;0;0;0;0;0,022265849
subject 7;2022-09;safe;0,876297282;0,617283951;0,227272727;0,35862069;-0,307692308;0;0;0;0;0;0,1;0;0,01494192
subject 7;2022-09;safe;1,35045534;0;0;0,344827586;0,307692308;0;0;0;0;0;0;0;0,022707776
subject 7;2022-09;safe;0,392365155;0;0;0,096551724;0,076923077;0;0;0;0;0;0;0;0,022707776
subject 7;2022-09;safe;0,865574704;0;0;0,179310345;0,230769231;0;0;0;0;0;0;0;0,022707776
subject 7;2022-09;safe;0,546211309;0;0;0,096551724;0,153846154;0;0;0;0;0;0;0;0,022707776
subject 7;2022-09;safe;0,973402099;0;0;0,248275862;0,230769231;0;0;0;0;0;0;0;0,007655957
subject 7;2022-09;safe;0,521512785;0;0;0,096551724;0,153846154;0;0;0;0;0;0;0;0,010358514
subject 7;2022-09;safe;0,789692378;0;0;0,151724138;0,230769231;0;0;0;0;0;0;0;0,01235282
subject 7;2022-09;safe;0,389586627;0,271604938;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,015573917
subject 7;2022-09;safe;0,305237649;0,197530864;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,010436465
subject 7;2022-09;safe;0,325865934;0,12345679;0,090909091;0,020689655;0;0;0;0;0;0;0;0;0,035060371
subject 7;2022-09;safe;0,352430771;0;0;0,096551724;0,076923077;0;0;0;0;0;0;0;0,002740584
subject 7;2022-09;safe;0,297258357;0;0;0,068965517;0,076923077;0;0;0;0;0;0;0;0,002740584
subject 7;2022-09;safe;0,417660922;0,098765432;0,045454545;0,117241379;0;0;0;0;0;0;0;0;0,019479093
subject 7;2022-09;safe;0,341958067;0;0;0,082758621;0,076923077;0;0;0;0;0;0;0;0,011297336
subject 7;2022-09;safe;0,185397504;0,049382716;0,045454545;0,034482759;0;0;0;0;0;0;0;0;0,010797363
subject 7;2022-09;safe;0,599136636;0;0;0,137931034;0,153846154;0;0;0;0;0;0;0;0,00779113
subject 7;2022-09;safe;0,442805293;0;0;0,110344828;0,076923077;0;0;0;0;0;0;0;0,034134742
subject 7;2022-09;safe;0,232991948;0,061728395;0,090909091;0,034482759;0;0;0;0;0;0;0;0;0,005694472
subject 7;2022-09;safe;2,310874001;0;0;0,579310345;0,538461538;0;0;0;0;0;0;0;0,037665117
subject 7;2022-09;safe;0,758428562;0;0;0,137931034;0,230769231;0;0;0;0;0;0;0;0,010514016
subject 7;2022-09;safe;0,928827855;0,444444444;0,227272727;0,055172414;0;0;0;0;0;0;0;1,296E-05;0,073389408
subject 7;2022-09;safe;4,761604784;0,148148148;0,136363636;0,524137931;0,307692308;0,333333333;0;0;1;0;0;1,296E-05;0,073389408
subject 7;2022-09;safe;1,23971207;0,148148148;0,136363636;0,303448276;0,153846154;0;0;0;0;0;0;0;0,020305713
subject 7;2022-09;safe;0,722839542;0;0;0,110344828;0,230769231;0;0;0;0;0;0;0;0,020305713
subject 7;2022-09;safe;0,531007134;0;0;0,096551724;0,153846154;0;0;0;0;0;0;0;0,015105689
subject 7;2022-09;safe;0,968801679;0,469135802;0,090909091;0,020689655;0;0;0,333333333;0;0;0;0;0;0,017022071
subject 7;2022-09;safe;0,276585481;0;0;0,055172414;0,076923077;0;0;0;0;0;0;0;0,00619725
subject 7;2022-09;safe;0,444881351;0,185185185;0,181818182;0,027586207;0;0;0;0;0;0;0;0;0,011352785
subject 7;2022-09;safe;0,424251969;0,197530864;0,136363636;0,020689655;0;0;0;0;0;0;0;0;0,024489079
subject 7;2022-09;safe;0,484693508;0;0;0,082758621;0,153846154;0;0;0;0;0;0;0;0,005741979
subject 7;2022-09;safe;0,718889174;0,37037037;0,272727273;0,020689655;0;0;0;0;0;0;0;0;0,01720611
subject 7;2022-09;safe;0,536144441;0,12345679;0,136363636;0,110344828;0;0;0;0;0;0;0;0;0,02781718
subject 7;2022-09;safe;0,765448683;0;0;0,124137931;0,230769231;0;0;0;0;0;0;0;0,02781718
subject 7;2022-09;safe;0,384331984;0,037037037;0,045454545;0,068965517;0,076923077;0;0;0;0;0;0;0;0,005031606
subject 7;2022-09;safe;0,403746933;0,135802469;0,090909091;0,075862069;0;0;0;0;0;0;0;0;0,012655618
subject 7;2022-09;safe;0,627755757;0,209876543;0,181818182;0,04137931;0;0;0;0;0;0;0;0;0,076651205
subject 7;2022-09;safe;0,712612675;0;0;0,165517241;0,153846154;0;0;0;0;0;0;1,6E-07;0,036943022
subject 7;2022-09;safe;0,746289016;0;0;0,179310345;0,153846154;0;0;0;0;0;0;1,6E-07;0,03998809
subject 7;2022-09;safe;0,618293384;0,234567901;0,136363636;0,062068966;0;0;0;0;0;0;0;0;0,061611958
subject 7;2022-09;safe;0,661632613;0,061728395;0,045454545;0,186206897;0,076923077;0;0;0;0;0;0;0;0,014094863
subject 7;2022-09;safe;1,043845956;0,185185185;0,090909091;0,289655172;0,076923077;0;0;0;0;0;0;2,401E-05;0,017309596
subject 7;2022-09;safe;0,570697618;0,049382716;0,045454545;0,144827586;0,076923077;0;0;0;0;0;0;2,401E-05;0,01619152
subject 7;2022-09;safe;1,133068866;0,148148148;0,090909091;0,275862069;0,153846154;0;0;0;0;0;0;2,401E-05;0,017309596
subject 7;2022-09;safe;0,203422463;0,086419753;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,015084427
subject 7;2022-09;safe;0,306530473;0,098765432;0,090909091;0,048275862;0;0;0;0;0;0;0;0;0,010152113
subject 7;2022-09;safe;1,078938755;0;0;0,220689655;0,307692308;0;0;0;0;0;0;4,096E-05;0,011107895
subject 7;2022-09;safe;0,521059022;0;0;0,096551724;0,153846154;0;0;0;0;0;0;4,096E-05;0,010152113
subject 7;2022-09;safe;0,299033882;0,135802469;0,090909091;0,020689655;0;0;0;0;0;0;0;0;0,015471506
subject 7;2022-09;safe;0,275452294;0;0;0,055172414;0,076923077;0;0;0;0;0;0;0;0,005630656
subject 7;2022-09;safe;0,336070919;0,172839506;0,090909091;0,020689655;0;0;0;0;0;0;0;0;0,015471506
subject 7;2022-09;safe;0,218515248;0,098765432;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,01645798
subject 7;2022-09;safe;0,584438941;0,308641975;0,181818182;0,020689655;0;0;0;0;0;0;0;0;0,026299737
subject 7;2022-09;safe;0,391894673;0,172839506;0,136363636;0,020689655;0;0;0;0;0;0;0;0;0,02065611
subject 7;2022-09;safe;0,877438738;0,185185185;0,181818182;0,075862069;0,153846154;0;0;0;0;0;0;1E-08;0,025509468
subject 7;2022-09;safe;0,403501454;0,12345679;0,090909091;0,075862069;0;0;0;0;0;0;0;0;0,018705718
subject 7;2022-09;safe;0,191696833;0,074074074;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,015394452
subject 7;2022-09;safe;1,201106252;0;0;0,275862069;0,307692308;0;0;0;0;0;0;0;0,01699875
subject 7;2022-09;safe;0,339826499;0,135802469;0,136363636;0,020689655;0;0;0;0;0;0;0;0;0,013140541
subject 7;2022-09;safe;0,357630119;0,148148148;0,136363636;0,020689655;0;0;0;0;0;0;0;0;0,015869512
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,258670286;0;0;0,04137931;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,3138427;0;0;0,068965517;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,341428906;0;0;0,082758621;0,076923077;0;0;0;0;0;0;0,0016;0,011832756
subject 7;2022-09;safe;0,466342835;0,172839506;0,136363636;0,04137931;0;0;0;0;0;0;0;0;0,037190536
subject 7;2022-09;safe;0,600237897;0,197530864;0,136363636;0,103448276;0;0;0;0;0;0;0;0;0,029723422
subject 7;2022-09;safe;0,439450889;0,160493827;0,090909091;0,062068966;0;0;0;0;0;0;0;0;0,03195502
subject 7;2022-09;safe;1,025547605;0,308641975;0,136363636;0,172413793;0,076923077;0;0;0;0;0;0;0;0,040934127
subject 7;2022-09;safe;0,432539922;0,12345679;0,090909091;0,075862069;0;0;0;0;0;0;0;0;0,033224952
subject 7;2022-09;safe;0,417299394;0,135802469;0,090909091;0,062068966;0;0;0;0;0;0;0;0;0,033224952
subject 7;2022-09;safe;0,894433126;0,308641975;0,272727273;0,124137931;0;0;0;0;0;0;0;0;0,032394008
subject 7;2022-09;safe;0,590775857;0,222222222;0,227272727;0,055172414;0;0;0;0;0;0;0;0;0,01546804
subject 7;2022-09;safe;0,814268623;0;0;0,151724138;0,230769231;0;0;0;0;0;0;0;0,024640943
subject 7;2022-09;safe;0,440832561;0,135802469;0,136363636;0,068965517;0;0;0;0;0;0;0;0;0,01536771
subject 7;2022-09;safe;1,308909231;0;0;0,248275862;0,384615385;0;0;0;0;0;0;0;0,021563369
subject 7;2022-09;safe;0,776186495;0;0;0,137931034;0,230769231;0;0;0;0;0;0;0;0,019392982
subject 7;2022-09;safe;1,656381768;0;0;0,331034483;0,461538462;0;0;0;0;0;0;1E-08;0,035617945
subject 7;2022-09;safe;0,462783468;0;0;0,068965517;0,153846154;0;0;0;0;0;0;1,296E-05;0,008586543
subject 7;2022-09;safe;0,400719852;0,160493827;0,136363636;0,04137931;0;0;0;0;0;0;0;0;0,010551884
subject 7;2022-09;safe;0,737160322;0,074074074;0,045454545;0,103448276;0,153846154;0;0;0;0;0;0;0;0,051521422
subject 7;2022-09;safe;0,708083716;0,271604938;0,272727273;0,062068966;0;0;0;0;0;0;0;0;0,019806787
subject 7;2022-09;safe;0,700017658;0,925925926;1;0,710344828;-1;0;0;0;0;0;0,7;0;0,026701038
subject 7;2022-09;safe;1,332380771;0,679012346;0,545454545;0,234482759;-0,230769231;0;0,166666667;0;0;0;0,1;0;0,016910079
subject 7;2022-09;safe;1,030897325;0,604938272;0,545454545;0,331034483;-0,307692308;0;0;0;0;0;0,2;0;0,016910079
subject 7;2022-09;safe;2,035711487;0;0;0,35862069;0,615384615;0;0;0;0;0;0;6,561E-05;0,043883243
subject 7;2022-09;safe;1,728019179;0;0;0,35862069;0,461538462;0;0;0;0;0;0;6,561E-05;0,043883243
subject 7;2022-09;safe;0,462236686;0;0;0,110344828;0,076923077;0;0;0;0;0;0;6,561E-05;0,043883243
subject 7;2022-09;safe;0,238688166;0,074074074;0,090909091;0,020689655;0;0;0;0;0;0;0;0;0,016162845
subject 7;2022-09;safe;1,166290234;0;0;0,248275862;0,307692308;0;0;0;0;0;0;0;0,027176947
subject 7;2022-09;safe;0,527563443;0;0;0,082758621;0,153846154;0;0;0;0;0;0;0;0,027176947
subject 7;2022-09;safe;0,86078207;0,358024691;0,227272727;0,020689655;0;0;0,166666667;0;0;0;0;0;0,033719337
subject 7;2022-09;safe;0,44759201;0,209876543;0,136363636;0,020689655;0;0;0;0;0;0;0;0;0,02998626
subject 7;2022-09;safe;0,348865613;0,111111111;0,136363636;0,020689655;0;0;0;0;0;0;0;0;0,030005778
subject 7;2022-09;safe;0,208573806;0,061728395;0,045454545;0,020689655;0;0;0;0;0;0;0;0;0,030005778
subject 7;2022-09;safe;0,432640989;0,160493827;0,136363636;0,04137931;0;0;0;0;0;0;0;0;0,026512452
subject 7;2022-09;safe;0,625921045;0,283950617;0,181818182;0,04137931;0;0;0;0;0;0;0;1,6E-07;0,038696893
subject 7;2022-09;safe;0,605762788;0;0;0,110344828;0,153846154;0;0;0;0;0;0;1,296E-05;0,038696893
subject 7;2022-09;safe;0,522260765;0,222222222;0,181818182;0,020689655;0;0;0;0;0;0;0;0;0,038420525
subject 7;2022-09;safe;0,520234942;0,185185185;0,181818182;0,055172414;0;0;0;0;0;0;0;0;0,021443374
subject 7;2022-09;safe;0,924991936;0,320987654;0,272727273;0,124137931;0;0;0;0;0;0;0;0;0,041500573
subject 7;2022-09;safe;0,35543429;0,098765432;0,090909091;0,04137931;0;0;0;0;0;0;0;0;0,041500573
subject 7;2022-09;safe;0,351391888;0,111111111;0,090909091;0,034482759;0;0;0;0;0;0;0;0;0,040203085
subject 7;2022-09;safe;0,377530671;0,12345679;0,090909091;0,04137931;0;0;0;0;0;0;0;0;0,040203085
subject 7;2022-09;safe;2,151592047;0;0;0,344827586;0,692307692;0;0;0;0;0;0;6,25E-06;0,03866387
subject 7;2022-09;safe;0,22878484;0,037037037;0,045454545;0,034482759;0;0;0;0;0;0;0;0;0,03866387
subject 7;2022-09;safe;0,369098678;0;0;0,068965517;0,076923077;0;0;0;0;0;0;6,25E-06;0,03866387
subject 7;2022-09;safe;0,385644965;0,135802469;0,136363636;0,034482759;0;0;0;0;0;0;0;0;0,022256671
subject 7;2022-09;safe;1,11126875;0,37037037;0,409090909;0,04137931;0,076923077;0;0;0;0;0;0;0;0,047601348
subject 7;2022-09;safe;1,351923157;0,234567901;0,272727273;0,04137931;0;0,333333333;0;0;0;0;0;0;0,047601348
subject 7;2022-09;safe;1,730269842;0,049382716;0,045454545;0,103448276;0;0,666666667;0;0;0;0;0;0;0,047601348
subject 7;2022-09;safe;0,180518118;0,049382716;0,045454545;0,034482759;0;0;0;0;0;0;0;0;0,00835767
subject 7;2022-09;safe;0,79092012;0,296296296;0,227272727;0,020689655;0;0;0,166666667;0;0;0;0;0;0,02965256
subject 7;2022-09;safe;1,043983204;0;0;0,413793103;0,076923077;0;0;0;0;0;0;0;0,031275422
subject 7;2022-09;safe;1,194759067;0;0;0,262068966;0,307692308;0;0;0;0;0;0;0;0,027618261
subject 7;2022-09;safe;0,52844607;0;0;0,082758621;0,153846154;0;0;0;0;0;0;0;0,027618261
subject 7;2022-09;safe;1,133279748;0;0;0,234482759;0,307692308;0;0;0;0;0;0;0;0,024464808
subject 7;2022-09;safe;0,522139164;0;0;0,082758621;0,153846154;0;0;0;0;0;0;0;0,024464808
subject 7;2022-09;safe;0,234995797;0,074074074;0,090909091;0,020689655;0;0;0;0;0;0;0;0;0,014316661
subject 7;2022-09;safe;0,307770644;0,234567901;0,181818182;0,068965517;0;0;0;0;0;0;0,3;0;0,026726763
subject 7;2022-09;safe;0,434213741;0,172839506;0,136363636;0,034482759;0;0;0;0;0;0;0;0;0,028022541
subject 7;2022-09;safe;0,462065903;0;0;0,068965517;0,153846154;0;0;0;0;0;0;0;0,00822128
subject 7;2022-09;safe;0,362216834;0,049382716;0,045454545;0,055172414;0;0;0;0;0;0;0;0;0,078517372
subject 7;2022-09;safe;1,079151974;0,333333333;0,318181818;0,020689655;0;0;0,333333333;0;0;0;0;0;0,026462089
subject 7;2022-09;safe;0,409324002;0,086419753;0,090909091;0,020689655;0;0;0,166666667;0;0;0;0;0;0,011974591
subject 7;2022-09;safe;0,204232686;0,074074074;0,090909091;0,013793103;0;0;0;0;0;0;0;0;0,005831657
subject 7;2022-09;safe;0,491791139;0,098765432;0,090909091;0,103448276;0;0;0;0;0;0;0;0;0,047610032
